ID_REF,GSM1443061,GSM1443062,GSM1443063,GSM1443064,GSM1443065,GSM1443066
35791,570662352,1085419780,1859416170,2586782098,3298819618,990494026
35792,1047194,0.79,0.72,1068921,0.45,0.46
35793,17297636,11400284,7952228,21478275,26342216,5693348
35794,0.27,0.22,0.07,0.13,0.24,0.23
35795,0.67,0.7,1121595,181191793,1,0.51
35796,4199592,38197652,0.61,52601942,1517695,11629267
35797,0.97,1511847,3478353,2170707,1883429,0.13
35798,0.07,2524306,0.75,13688437,0.06,5027376
35799,126367026,51072967,67456502,46264613,103722981,122676227
35800,0.83,0.2,0.47,0.37,0.21,0.3
35801,1677925,3672187,4218191,4717050,3841239,1194248
35802,0.03,0.04,0.05,0.06,0.06,0.24
35803,0.03,1541235,0.05,0.16,0.34,0.1
35804,25064345,43106558,80486809,100477104,55120107,106053462
35805,3769610,3047128,5174009,82128107,17175455,26283293
35806,0.03,0.33,0.08,0.06,0.06,0.1
35807,0.47,0.81,0.35,0.34,0.47,0.11
35808,266968366,501754308,460078152,959332555,972714860,1481674629
35809,0.03,0.04,1247691,0.06,0.06,0.1
35810,16574003,0.8,14268820,0.65,0.64,11183657
35811,0.03,0.04,0.05,0.06,0.06,0.1
35812,12014759,11017228,17188295,93878909,23500470,15796277
35813,1931675,1658817,2007586,132393246,4048614,5258387
35814,0.44,0.55,0.13,0.15,0.31,0.1
35815,3372305,2643603,6202593,6893684,3682281,2166953
35816,0.13,0.11,0.05,0.14,0.14,0.15
35817,4133445,3790190,6669509,5710965,3388805,5050610
35818,0.04,11988690,0.05,0.06,0.35,40422923
35819,0.2,0.04,0.06,30883747,0.06,0.1
35821,1535981,1171663,1049070,3611192,2816810,0.41
35822,0.03,0.04,0.05,0.06,0.06,0.1
35823,0.03,0.04,1987178,7024369,0.06,5257635
35824,0.05,0.04,14330491,0.07,0.06,0.1
35825,0.13,0.07,0.09,0.28,0.39,0.48
35826,0.06,0.04,0.06,0.07,0.23,0.1
35827,0.5,3904474,7498284,16490313,81596695,83732646
35828,0.03,0.04,8778705,0.06,0.06,6222900
35829,0.03,0.04,0.05,0.06,0.06,0.1
35830,0.49,0.45,1416054,0.63,0.92,0.31
35831,0.03,0.04,0.05,0.06,0.06,0.1
35832,0.03,0.04,0.84,0.06,0.09,0.1
35833,0.03,0.04,0.05,0.06,0.08,0.1
35834,0.27,0.52,0.91,0.8,1095072,0.21
35835,3276647,0.04,0.05,19467312,0.06,1896094
35836,6600823,15295950,21071798,7582164,40546055,5627176
35837,0.37,0.8,0.48,0.19,0.65,0.55
35838,0.84,0.82,0.8,1548750,1719079,0.1
35839,3291858,0.84,34570460,0.91,3773273,0.52
35840,0.02,0.61,0.05,0.06,0.07,0.1
35842,2269404,13111238,3530238,2925010,3244829,2183382
35843,0.02,0.04,0.05,0.07,0.07,0.1
35844,29007963,77755157,82662258,155164097,223681202,176028191
35845,0.19,0.28,0.26,0.68,0.31,0.1
35846,0.04,0.04,0.06,0.11,0.08,0.1
35847,4201363,0.05,0.05,0.07,0.07,1582795
35848,0.02,0.05,0.05,0.07,0.07,0.1
35849,0.67,0.87,1192167,0.84,1161680,0.26
35850,0.16,0.2,0.15,0.19,0.17,0.14
35851,0.06,0.07,0.05,0.07,0.08,0.1
35852,0.02,0.04,0.05,0.07,0.08,0.1
35853,40313962,41102282,1911049,128038197,15090640,16171001
35854,179300945,255543258,286850482,695529528,906872357,733844049
35855,27962293,20002555,28980864,69976804,14650832,4333999
35856,4298232,2388840,11610201,2079571,1798150,5563835
35857,7107213,15661448,0.08,0.13,1863077,25513364
35858,16340518,11414965,9521782,13793188,12859823,2043705
35859,0.02,0.04,0.05,0.07,0.08,20294658
35860,6717980,6401765,12129303,7413093,5276485,1217488
35861,0.28,0.26,0.4,0.16,0.21,0.11
35862,193830045,302539396,361364536,542562776,571676092,313450693
35863,2549568,8304019,0.2,39753876,9441485,7834766
35864,0.4,0.52,0.36,0.28,0.19,0.3
35865,2101838,1575211,1062864,2378588,1751929,0.71
35866,16390996,16898164,39614550,17044802,13521780,4250210
35867,5010549,3095722,2569077,1183976,4506238,0.81
35868,0.59,0.51,0.54,0.46,0.55,0.29
35869,1175664,2467542,0.65,0.64,9421283,0.29
35870,0.18,0.5,0.05,18712367,4456381,4008839
35871,0.03,0.07,0.06,0.07,0.06,0.1
35873,0.03,0.04,0.06,0.07,0.06,12080591
35874,0.24,16179831,0.95,0.54,3864193,0.14
35875,0.45,0.29,0.12,0.52,26270998,1524559
35876,0.06,0.04,0.06,0.06,0.06,0.1
35877,0.95,0.79,0.67,0.69,1040499,0.22
35878,1316942,1169959,1352818,1752507,3092693,0.45
35879,0.03,0.04,0.05,0.06,0.07,2388733
35880,0.03,0.04,0.05,0.06,0.06,0.1
35881,0.03,0.04,0.05,0.06,0.06,0.1
35882,0.07,33874639,0.05,0.06,0.16,0.2
35883,0.03,0.04,0.05,0.06,0.06,0.91
35884,3942347,6606465,11013185,44383069,20356143,31311100
35885,0.03,0.04,0.05,0.06,0.06,0.1
35886,5365097,5069593,5579351,1803236,6049303,2311150
35887,3131417,5317694,1244490,2020056,3434517,6831634
35888,0.92,0.62,1908325,0.42,0.69,0.26
35889,0.2,0.12,0.05,0.29,0.3,0.1
35890,9883533,0.24,0.05,0.06,0.1,8117995
35891,43586924,40824500,41024469,37798407,347025193,82929821
35892,0.18,0.04,0.36,0.06,0.06,0.1
35893,3427227,2354078,4303309,13396409,123954823,7806664
35894,0.09,0.11,0.07,1288301,0.15,10599255
35895,0.03,0.04,0.05,0.06,0.06,0.23
35897,1246672,1429248,1196741,1497200,1857158,0.53
35898,0.1,0.04,0.05,0.09,0.12,0.1
35899,0.09,0.39,0.11,0.06,0.16,42031264
35900,0.03,0.05,0.05,0.06,0.06,14264085
35901,318360158,286096657,270301936,287394592,390227410,28172639
35902,1527423,1190072,14152108,10324443,7007427,25836267
35903,0.24,0.46,0.65,0.33,1709988,0.44
35904,116269359,70707359,87174687,27876405,30680761,57543704
35905,95838842,168001510,320069835,1078055632,709202171,191479174
35906,0.03,0.05,0.05,0.06,0.06,1536952
35907,0.15,0.41,0.05,9026858,0.11,0.1
35908,16070668,53148450,29057356,162986401,184940097,106636295
35909,1159617,3849505,0.22,0.22,22965853,44200423
35910,0.12,0.04,0.11,0.06,0.07,0.1
35911,786741778,1221073095,1609830088,2000970792,2768376749,1613836099
35912,0.25,0.04,0.11,0.11,0.14,0.1
35913,14364093,5232926,1537041,211340582,55536068,0.1
35914,0.14,0.15,0.17,0.06,0.06,0.1
35915,0.25,0.04,0.05,0.06,0.17,0.85
35916,1920034,14543328,1607627,1415815,1376349,10566381
35917,2084388,20914539,22666367,0.06,0.06,45195875
35918,0.12,0.17,0.07,0.13,0.17,0.1
35919,0.33,16292921,61177695,17597459,7284713,118729948
35920,7762506,0.11,3522644,5121630,0.08,9397155
35921,0.71,0.11,0.7,0.19,0.07,0.1
35922,499055740,540948101,831454020,664630234,1318037583,581173035
35923,17956081,92281775,53402600,150506507,54159221,39370692
35924,0.03,0.05,0.05,0.06,0.07,0.1
35925,0.76,26759180,1104935,1172495,1684411,1251324
35926,39779480,56071336,185300394,39921281,115612916,16007326
35927,0.02,0.16,0.16,0.15,0.26,0.1
35928,0.04,0.05,0.05,0.12,0.07,0.1
35929,0.02,0.04,0.05,0.07,0.07,0.1
35930,0.06,0.24,0.05,0.24,0.19,0.1
35931,0.08,0.11,0.05,0.07,0.33,0.11
35932,75686559,101988635,70448821,84231130,119457450,6296694
35933,0.2,0.27,0.17,0.21,0.2,0.24
35934,0.13,0.38,0.07,0.16,0.07,0.1
35935,5300523,2201145,5562086,7889117,6010220,0.63
35936,21482543,27566386,0.71,2041578,0.26,70384443
35937,2467549,25776154,26007472,58673047,0.69,42730376
35938,2739179,2355192,1835915,3967696,2418796,0.71
35939,22211897,2303839,1661237,3929338,60965768,2589408
35940,0.24,0.37,0.19,0.48,4355111,0.11
35941,0.02,0.04,0.05,0.07,0.08,0.11
35942,0.48,0.29,0.32,0.8,3505687,0.15
35943,0.52,0.53,0.19,0.31,0.43,0.39
35944,7757429,3825125,9501693,10948200,8170751,2610103
35945,3784032,0.15,1009563,54309726,67848288,16701170
35946,11241033,0.3,4623872,0.74,1922878,25888439
35947,2491671,0.48,90258043,14521753,0.4,14298620
35948,0.3,10184668,0.05,0.1,71588386,17124053
35949,8013630,6201830,12340251,4745984,1798398,0.58
35950,46259404,18472075,24046594,35938258,27692965,14829753
35951,0.02,0.26,0.05,0.07,0.09,36157770
35952,98992847,135194746,74045241,99270361,65034168,2896584
35953,14931730,17496606,10806385,42787032,49098261,33302737
35955,5819345,9130024,6360585,4675433,5276960,1487422
35956,0.72,0.51,23287963,0.56,0.7,0.12
35957,4559915,32023588,113170992,211683997,75235007,108122761
35958,1371869,2007221,1634146,3176493,1942119,1025366
35959,0.03,0.04,0.06,0.07,0.06,0.1
35960,0.77,0.63,0.33,0.63,0.45,0.16
35961,1828169,3576521,15491336,8749298,9063178,0.22
35962,0.03,0.04,0.06,0.06,0.11,0.1
35963,11342906,6225305,11590535,2061546,2711878,1557703
35964,32626372,32450509,37054524,40282726,39059074,5567146
35965,0.05,0.08,0.13,0.31,0.83,0.11
35966,8988947,6622757,4086343,1912526,2070674,0.65
35967,0.23,0.05,0.05,0.12,17802356,2094348
35968,27706150,42976431,38300894,30800005,93038223,7253523
35969,32981388,3982177,43662661,136439280,13690752,5961716
35970,24887261,15140738,51642593,3931338,269039679,1528770
35971,13572146,18865449,2594399,22115352,8174802,27528098
35972,3676990,7012433,3781081,5035794,2856120,2649262
35973,0.03,0.06,0.05,0.09,0.06,0.1
35974,0.7,9964099,0.7,1637633,0.12,0.26
35975,0.2,25008016,10471180,0.06,96860305,3066678
35976,0.05,17724281,0.05,0.1,0.06,7392287
35977,343556529,510724766,723200505,1724400408,2048945034,286665586
35978,0.17,0.05,0.05,15207188,0.06,0.1
35979,7925668,20443232,8810475,3720684,2771378,5143979
35980,32991053,30855939,3895605,84149442,5620774,79970097
35981,4167199,3386872,2353536,2340542,1342165,0.68
35982,0.44,1314769,0.05,0.06,0.06,0.1
35983,15393972,15209656,15639337,16083936,21465845,3163701
35984,14854589,33340815,10309315,12083682,10493229,1760028
35985,0.91,0.84,0.19,1264122,1856285,6943706
35986,3646055,4848692,5404669,7021790,56860721,0.82
35987,1572357,0.04,0.05,0.06,0.77,0.1
35988,0.47,0.82,2542751,9400210,0.69,0.64
35989,0.17,4635894,6908587,157936016,0.06,25345607
35990,0.03,0.07,0.05,0.06,0.06,0.1
35991,0.03,0.06,2242872,0.06,0.06,1051245
35992,0.03,0.04,0.05,0.06,0.06,0.1
35993,0.03,0.04,0.05,0.06,0.06,0.1
35994,0.06,0.09,0.05,0.06,0.14,0.1
35995,11592673,9941870,11730155,11565339,9128160,2815826
35996,2248740,4176957,3758881,2064710,7515664,0.45
35997,9901957,1099875,2747581,3419150,1,1155927
35998,0.52,3275970,0.3,0.43,0.43,1197522
35999,0.03,0.04,0.05,0.06,0.06,0.1
36000,3440676,6359582,4205269,2355009,3396736,2312950
36001,1997123,0.14,0.06,0.06,0.06,0.1
36002,5048748,5178725,18644540,0.53,316806117,11181089
36003,1017182,0.39,0.21,0.27,0.83,0.1
36004,7244723,0.78,0.62,0.66,0.5,0.34
36005,5001090,8063753,5656126,7940103,14756488,8026439
36006,0.09,0.07,0.05,1979392,4912808,0.1
36007,8030844,1086248,57321994,0.13,6020540,12528115
36008,0.13,14368727,0.94,0.06,2462306,5246276
36009,0.07,5604902,0.05,0.06,0.07,0.1
36010,13324771,19621001,18308496,0.17,0.25,28907033
36011,0.16,0.22,0.15,0.1,0.18,0.1
36012,3559554,0.26,25394537,19120311,13018842,0.54
36013,20140747,41848013,151434807,138988057,467575101,10588508
36014,5711260,6723010,5439919,7942458,8904466,1088274
36015,101377468,177120340,390764608,999296939,839070517,471039496
36016,6471788,1002840,0.81,0.76,0.59,0.49
36017,53814013,10085712,104684009,156339490,368236534,128628574
36018,0.08,0.23,0.07,0.07,0.07,0.17
36019,0.03,0.13,0.05,0.07,0.07,0.1
36020,0.92,0.76,1399066,1551939,2375037,9455548
36021,0.21,0.13,0.05,0.13,0.08,0.1
36022,0.02,0.99,0.05,0.07,0.08,0.1
36023,0.73,0.99,1135027,2060554,0.62,0.33
36024,461711803,752486548,783603492,1842346108,2202559595,1928524495
36025,0.37,0.19,0.24,0.11,0.23,0.13
36026,1148196,0.5,22176738,18725848,0.51,10430404
36027,1613992,39465313,0.95,165453686,159834731,1720785
36028,11288318,4607308,3142102,7683929,0.28,0.13
36029,27955715,69287290,55635386,23012669,378132923,96351651
36031,3267024,5386443,26744070,0.67,79110612,5035420
36032,51792203,41586753,10378525,0.13,168785177,101276045
36033,0.02,0.04,0.05,0.07,0.09,1646698
36034,0.16,0.15,0.15,0.18,0.18,0.72
36035,9365108,16013818,5534036,22282189,0.09,0.18
36036,164352528,222320927,246380395,180564710,118925730,17812880
36037,238394305,219715116,257521419,143293921,92795333,6585175
36038,12895595,6349568,55896700,29411797,32036846,27594692
36039,0.16,0.2,0.26,0.41,0.18,0.12
36040,0.02,0.04,0.05,0.07,0.1,1036134
36041,0.03,2524980,0.06,0.07,0.06,0.1
36042,0.06,0.07,0.06,0.07,0.06,0.1
36043,3392971,8175095,13878806,12026549,4397680,2564047
36044,76196656,92556288,226143991,104943332,111627901,278073183
36045,2282250,2901896,41228661,1985196,3524672,24622169
36046,0.85,12259430,0.06,4310946,48254124,10551298
36047,15006641,25534409,26643842,2933697,141256013,4476516
36048,1262863,1633312,1572760,2510042,1834351,32467777
36049,8070638,14417086,7103889,6584740,17798320,1925656
36050,0.03,0.04,0.05,0.06,0.06,41575839
36051,0.09,0.1,0.05,0.06,0.16,2241455
36052,1806333,5671358,74980061,2882304,215225611,67678191
36053,1323246,0.99,0.38,0.6,1477499,0.36
36054,0.03,0.04,1186768,0.06,0.06,0.17
36055,5482611,6952685,7362643,14878719,19679174,1089825
36056,4421866,5215089,5668614,4697851,3182182,0.78
36057,2527295,2239353,6277347,1221062,2774250,0.71
36058,0.03,0.04,2371079,0.7,61674639,0.13
36059,8581738,10072068,9857730,1450534,12192828,15623461
36060,209631566,554394232,716086490,1304524644,1742414571,846713498
36061,0.81,0.04,1542126,0.06,0.83,0.1
36063,1794572,4526001,2750103,8785498,2405788,0.82
36064,10987446,9126144,35591163,174591897,20005980,51674889
36065,0.13,0.06,0.05,0.06,0.06,0.56
36066,10230089,18703308,12281327,160085486,199169165,8539627
36067,2730260,9932249,15095980,10539857,75193483,12408167
36068,1157638,0.9,0.88,1286071,1180986,0.63
36069,0.32,0.44,0.12,0.33,0.64,42188912
36070,0.21,0.42,0.27,0.47,0.19,0.1
36071,0.04,0.04,9432229,0.06,0.06,8776824
36072,0.07,0.14,0.07,0.23,0.36,0.23
36073,3574583,0.87,7753326,0.92,3193721,0.14
36074,58031919,249416635,332901890,442155275,636276266,710780520
36075,1420781,12996187,0.44,0.37,0.33,38875611
36076,0.03,0.04,0.05,0.06,0.06,7781889
36078,1435532,5762540,24787100,33703619,330017879,34868181
36079,0.03,0.04,0.05,0.06,0.06,0.1
36080,2370743,2437620,0.2,139305716,69027149,71409767
36081,0.05,26130775,0.07,0.06,0.36,0.58
36082,17966769,13626000,8888996,14042185,7711847,8697214
36083,0.03,0.14,0.05,0.06,0.87,0.1
36084,0.03,0.97,0.05,0.06,4857340,1106362
36085,2208420,6646942,4512625,4386359,2568305,1567662
36086,0.43,0.07,0.05,0.13,0.06,0.1
36087,31445193,75032698,134369474,187031660,241942119,43071264
36088,1726689,4452387,2003583,2267856,1921522,4868456
36089,0.46,0.29,0.25,0.21,0.49,0.25
36090,0.03,0.04,0.05,0.06,0.07,0.1
36091,0.06,2452368,1043177,55752419,51849613,21330995
36092,0.14,0.29,0.05,2132552,0.07,0.1
36093,16981532,8822647,40171022,155091835,10034356,32072281
36094,0.03,0.15,0.05,0.06,0.07,0.1
36095,29193535,45232362,39490314,16638313,15027423,11430709
36096,0.03,0.04,1177361,0.07,0.07,6012460
36097,0.34,0.28,0.36,0.28,0.41,0.46
36098,0.21,0.19,0.05,0.23,0.25,0.1
36099,5406960,3855123,0.97,2822383,2300122,10292686
36101,20154300,32114157,27663829,17906571,50543236,2231682
36102,11393268,13540825,25310429,4726028,5862222,0.34
36103,0.25,0.12,0.13,0.07,0.07,0.1
36104,14532843,23533590,41786349,21173230,84610177,2765335
36105,648080950,553388950,737539486,874251005,567746797,150104309
36106,0.07,0.25,0.1,0.45,0.22,0.18
36107,0.02,0.04,0.05,0.07,0.41,0.1
36108,1985980,1276495,4288280,2343949,0.68,6756738
36109,1043606,2845165,1954411,4960416,0.97,0.35
36110,0.06,1480844,9825415,0.11,12301224,2642984
36111,0.06,0.04,0.05,0.07,0.08,0.11
36112,1002747,1689227,1853293,1562045,22543352,0.31
36113,0.06,0.04,45740947,0.15,0.14,36111999
36114,0.02,0.04,0.05,0.07,0.08,0.11
36115,2356652,2415298,4017812,3465792,2554967,1289388
36116,0.11,0.11,0.21,0.08,0.12,0.24
36117,21012188,31615389,32999269,34502586,28763962,2267567
36118,0.02,0.04,0.05,0.07,0.09,0.11
36119,0.15,0.24,0.09,0.07,0.09,0.14
36120,35878719,21186776,37873440,55736559,48148118,26142177
36121,0.02,0.04,0.05,0.07,0.09,0.11
36122,6778082,0.09,4055888,0.26,0.2,0.11
36123,45754294,40950590,25399977,28394030,62675938,7801286
36124,15000381,8676866,18535608,11943748,15746979,2588573
36125,27497292,103530117,86807877,72434800,224978091,31633459
36126,11880012,9239835,11585112,4427795,6060273,0.88
36127,0.14,0.13,0.29,0.13,0.07,0.22
36128,4970658,2173693,8400586,4837601,24133097,11592747
36129,23295263,47184318,148750373,0.96,74477707,118403094
36130,0.93,3132927,0.59,26407447,0.86,6240728
36131,3787359,0.07,0.06,0.08,0.08,0.1
36132,64039057,15526455,11838474,0.93,10148353,80431912
36133,27066235,72696911,9070352,323335979,279086953,230691025
36134,52680737,43821308,27110279,55435015,87803805,5689709
36135,78412054,140464962,103086777,115796680,121584185,14543317
36136,0.04,0.04,0.05,0.06,0.06,0.1
36137,3227746,3858835,6349164,3100592,6293189,5545465
36138,4022644,5196171,12068228,0.06,0.06,11423046
36139,0.17,0.09,0.13,1076351,1239656,0.26
36140,4164618,3947095,7252940,5648071,3149141,5805838
36141,5972997,38587770,61952947,50877790,1607187,18728129
36142,2657966,4032050,2249565,26242272,92896125,6634580
36143,0.4,0.34,0.45,0.18,166686109,0.44
36144,0.03,0.05,0.05,0.06,0.06,0.1
36145,61212606,77719724,61628756,90125071,50106634,13271501
36146,0.15,6033305,0.17,0.06,2976929,40676487
36147,0.24,0.13,0.09,0.33,0.48,0.12
36149,4058643,1809853,2163885,1841510,0.88,1852141
36150,0.16,18265360,0.05,74613429,0.1,0.15
36151,2089530,15802313,1646825,0.99,0.55,4088752
36152,0.03,0.04,0.05,0.06,0.06,0.1
36153,80520409,107945159,69008265,84101606,65287655,18234210
36154,2536958,0.8,0.95,0.93,1234219,0.51
36155,0.87,0.63,25520233,0.59,1907103,5351209
36156,0.96,4991402,0.3,0.5,0.99,8681804
36157,5339011,4013929,7197952,9829675,4555402,1654397
36158,49593097,119374565,217619256,756109543,279564958,29907084
36159,37413756,21447822,21367915,34995609,139339117,17984113
36160,0.03,0.04,0.05,0.06,0.06,0.1
36161,3594408,1962824,3912813,3187265,7792190,1750943
36162,12746186,5619078,0.1,71027367,6639518,1593427
36163,0.38,0.19,0.18,0.26,3557968,4951252
36164,9196410,0.48,0.4,116622400,0.36,21712586
36165,8603620,14089109,11724338,12554328,336820756,3094991
36166,14111538,44358477,62748198,161679743,48675299,19847486
36167,34190820,19079821,12814149,35896818,38482161,48409775
36168,67706102,83794506,165671427,229522976,316751315,82897625
36169,0.03,0.05,0.05,0.06,0.06,0.1
36170,1307994,0.11,0.08,0.2,0.27,0.1
36171,21787235,49924708,72943078,9102464,215478253,44215681
36172,0.77,0.57,1131980,2236773,0.96,0.22
36174,0.05,0.04,0.05,0.1,0.27,0.1
36175,17709410,53233738,11309623,71880721,390193128,36885318
36176,289772689,499859173,733779761,973976371,1188687075,488940630
36177,23690832,30372084,19655752,21337604,38777003,15669945
36178,187931532,224034496,142372255,311592022,435884833,641628460
36179,0.22,0.71,0.54,0.64,1511856,0.17
36180,0.92,3638750,1819515,36206869,0.52,0.1
36181,0.03,0.06,0.05,0.07,0.07,0.1
36182,0.16,0.23,0.13,1039008,0.48,0.1
36183,0.03,0.08,1838506,0.07,0.08,0.1
36184,15272228,16816937,16682159,26236014,9472167,2226777
36185,0.09,0.06,0.05,0.07,0.07,0.1
36186,69746924,185163852,227160013,579715111,537876568,512848352
36187,0.02,0.04,0.05,0.07,0.07,0.1
36188,0.02,3585122,3371100,25030699,0.07,2893943
36189,40105268,77190125,64305646,198581831,239231156,48950934
36190,3655425,2924788,1341492,1247077,0.82,0.4
36191,0.08,0.13,0.05,0.17,0.1,0.1
36192,0.04,0.04,0.05,0.07,0.08,17402490
36193,6248011,0.14,0.16,0.14,0.18,0.15
36194,1461010,0.89,0.91,2490069,1098118,0.64
36195,39726320,75064636,55772564,219416692,217572687,129240699
36196,60057124,14387550,39080756,24393915,15118564,10492033
36197,0.12,0.06,0.05,0.07,0.08,0.11
36198,0.06,0.04,0.05,0.07,0.08,0.11
36199,1881097,11156822,4868692,7141392,12524495,54074284
36200,2842060,4502203,8649815,15253502,237647125,32631632
36202,6170442,4039198,5437209,5035492,3242164,2404243
36204,118947993,144051284,188323406,240606897,292143484,164833126
36205,0.26,0.27,0.24,0.09,0.56,0.11
36206,0.1,0.04,0.05,0.07,0.09,0.11
36207,1548996,10157089,6736100,1,6990682,8930402
36208,0.08,0.04,0.05,0.2,0.89,0.12
36209,6869497,12330998,8463559,16136032,9716034,10780233
36210,3756420,19697060,4745584,3601838,2796642,6308781
36211,206158283,353489642,545096015,1142401473,1048129287,234707078
36212,0.03,0.04,0.06,0.07,0.08,0.1
36213,0.03,0.04,0.06,0.07,0.06,1563505
36214,0.03,0.04,0.13,0.07,0.07,0.43
36215,28077217,29873957,32237947,18453651,34008350,4739989
36216,0.17,0.12,0.21,0.2,0.28,0.11
36217,9960113,6017628,4989999,4878893,7892178,1605073
36218,42330351,7906018,97768875,3860156,4726719,3420796
36219,1926040,8644943,28789242,16902821,12866773,4930063
36220,17236075,17181328,28549917,24980693,172916225,73832155
36221,0.24,0.26,0.21,0.5,0.14,0.34
36222,39162369,31002161,23613628,40999751,45971699,6630171
36223,0.03,0.15,2959648,0.06,0.06,1136124
36224,0.58,0.77,0.67,0.61,1005649,0.35
36225,0.68,10961706,1827086,45682041,31273559,31429580
36226,7560979,7059704,3206685,6391870,11311549,16452951
36227,2568148,4002298,3026015,5406441,2698998,0.73
36229,0.08,0.11,0.06,0.06,0.06,5598334
36230,0.58,0.73,1019842,0.47,0.45,0.1
36231,0.28,0.04,0.05,1672284,0.06,0.54
36232,0.13,0.05,0.05,0.06,0.06,0.1
36233,0.82,0.07,0.11,0.06,0.06,0.1
36234,0.03,0.04,0.05,0.06,0.06,0.1
36235,4270662,1019327,1822963,0.06,4375591,4214290
36236,11944168,10335700,15866364,15002483,15066097,2046282
36237,0.03,0.04,5765243,1309031,0.06,0.1
36238,0.03,0.04,0.05,0.06,0.15,0.1
36239,13483527,1790264,17410769,187484240,107502864,188966619
36240,0.03,0.11,0.05,0.3,0.06,0.1
36241,0.03,0.2,0.05,0.06,0.06,0.1
36242,0.19,0.17,0.13,23432609,0.18,0.23
36243,7080005,92820490,5006306,100183226,5598221,41075101
36244,2322325,4693546,0.13,168965960,0.25,33472463
36245,0.03,0.05,0.05,0.06,0.06,1829271
36246,0.41,0.34,0.16,0.21,0.63,6742145
36247,0.31,0.4,0.47,0.39,0.98,0.15
36248,2737313,1363880,0.17,0.1,0.33,2407616
36249,0.03,0.04,0.05,0.06,0.07,0.1
36250,39923226,65452847,48245082,20531831,34067835,3134226
36251,1141539,0.87,0.9,1534945,5468778,1063332
36252,0.58,0.9,0.66,0.73,0.94,0.15
36253,0.03,3504634,3222090,23033751,0.06,2061846
36254,0.03,0.04,0.05,0.06,0.17,0.1
36255,0.2,0.17,0.12,0.23,0.12,0.1
36256,0.06,0.26,0.16,44403291,125455831,0.28
36257,7072425,2112850,2053945,10844286,4089616,0.8
36258,0.49,0.85,0.68,0.87,0.86,3605690
36259,0.03,0.27,0.05,0.16,0.06,0.1
36260,0.03,2689353,0.05,0.06,0.07,0.1
36261,16352643,24431617,25660418,61440761,82085009,56336760
36262,4511247,6332970,0.12,0.74,0.07,0.1
36263,0.4,0.34,0.52,0.7,0.55,0.21
36264,0.43,0.27,5782011,0.07,0.07,1205648
36265,0.34,0.43,0.39,0.55,21304096,0.19
36266,0.46,4120901,2518259,65840262,0.92,0.44
36267,0.07,0.04,0.05,0.07,0.07,0.1
36268,0.03,0.04,0.05,0.07,0.07,0.53
36269,0.03,7416417,0.05,0.07,0.07,15922026
36270,0.49,33250962,140108116,84334995,0.89,2724085
36271,0.04,10921399,1292447,154148051,27581866,3285227
36272,0.02,0.04,0.05,0.07,0.07,0.1
36273,0.33,0.32,0.2,0.15,0.28,0.91
36274,3741805,3595282,12748644,94220563,4909848,17522509
36275,0.14,0.06,0.08,0.08,0.08,0.1
36276,1520541,2680650,1058457,5410874,1291630,0.27
36277,0.44,0.39,0.16,0.95,0.39,0.1
36278,0.03,0.04,0.05,0.07,0.08,1438237
36279,3144472,78392615,46434453,377889225,182870119,25831198
36280,43362728,60576105,124927413,44138259,96216834,3520830
36281,0.05,0.04,0.05,0.07,0.08,2074355
36282,1640090,0.06,0.11,3913027,0.08,0.15
36283,0.11,0.04,0.05,0.07,0.08,0.11
36284,15234657,6700507,1930080,2846244,75680614,30208557
36286,0.34,0.27,41510819,0.41,0.45,2826543
36287,6128489,1888542,1484792,1672718,3037655,1158769
36288,0.05,0.05,0.09,0.07,0.09,0.11
36289,137532134,202073961,435011457,926740243,1034532224,193147291
36290,9388354,0.04,29159359,122484033,153481565,27777999
36291,0.37,0.41,4961782,0.27,0.81,0.17
36292,0.6,1010258,0.46,0.8,1634957,1001965
36293,3710991,10538972,35485968,11537850,2922236,9675944
36294,24096278,23376542,24684868,18571067,14289050,5896859
36295,1047084,0.04,0.05,0.07,0.09,0.12
36296,0.03,0.04,0.06,0.07,0.06,0.25
36297,0.03,0.04,0.06,0.07,0.06,0.1
36298,0.03,0.04,0.06,0.07,0.06,6062182
36299,0.27,0.07,0.12,0.17,0.06,0.1
36300,0.03,0.04,0.06,0.07,0.2,0.14
36301,1904130,2004172,1205444,2687379,3507370,0.75
36302,1150394,0.23,0.22,0.78,0.64,0.1
36304,0.03,0.04,0.05,0.06,0.06,0.47
36305,3696335,2045778,3071431,2343501,1740070,1037956
36306,0.47,1310885,0.79,0.53,0.53,0.71
36307,0.04,0.09,0.08,0.06,0.06,0.8
36308,215248026,280768098,432252292,714604488,997426258,718143140
36309,1685498,2493946,3053767,2986895,7015271,2385021
36310,0.8,0.46,0.45,0.7,0.48,1236406
36311,82795999,73443473,136528990,32184068,384932903,6953046
36312,0.03,0.04,0.05,0.07,0.06,0.1
36313,39976840,62312407,61766120,345136743,228059701,147995628
36314,0.05,0.13,0.05,0.06,0.06,0.1
36315,0.51,0.62,0.38,0.49,0.34,0.48
36316,0.34,4945511,2139085,43407916,37343544,3157900
36317,47268900,139995579,149770690,182731253,313993131,395383992
36318,22807970,13214281,26834419,10106879,65904088,5079113
36319,1278675,15411957,1630557,4608278,18005368,2555106
36320,0.2,0.29,0.07,0.14,0.24,0.1
36321,1184174,16931473,0.51,1837566,0.61,5502938
36322,11228030,2999151,22992791,28817471,86066716,11612285
